vdnumber,registered,valid,spoilt,total
43416031,931,735,8,743
21870402,1890,1340,24,1364
43951114,1381,1216,40,1256
10950296,491,396,1,397
43600351,1478,1324,25,1349
11770758,807,519,13,532
33000062,4140,3185,47,3232
76320929,690,483,2,485
43992298,1146,710,17,727
21860074,2339,2015,8,2023
54890950,282,279,4,283
54740190,519,477,1,478
43503511,1484,1063,5,1068
32860166,3918,3307,21,3328
86870515,627,601,5,606
86550419,783,471,3,474
22260057,1093,815,8,823
86660994,995,768,12,780
22421898,116,110,2,112
43417054,1308,1225,18,1243
11570891,471,341,5,346
32940075,2786,1786,25,1811
54510050,2825,1873,28,1901
11570206,374,268,2,270
97520092,1469,902,14,916
22540148,1971,1333,22,1355
97830186,335,206,1,207
11630944,260,171,0,171
76120152,675,409,5,414
86552488,375,259,9,268
21870637,474,402,14,416
11460271,229,185,0,185
33000130,2170,1605,14,1619
11080202,489,291,0,291
43624964,379,298,8,306
43361939,1485,1323,32,1355
65440199,2558,2023,53,2076
33060956,2675,2015,18,2033
11800842,411,300,8,308
10920484,383,268,1,269
54620388,378,249,2,251
32860368,1851,1495,2,1497
76210152,1477,869,4,873
76260247,239,225,3,228
86740443,1154,589,11,600
43581102,309,213,9,222
43414400,852,659,19,678
43570177,1027,801,11,812
86550341,295,114,1,115
43771710,545,422,4,426
11631901,272,203,2,205
54910155,1512,1063,19,1082
54900031,1304,875,25,900
76230187,1353,815,6,821
32860818,2233,1596,11,1607
22630182,65,40,1,41
86552152,1229,654,11,665
10910641,163,104,0,104
11590062,341,258,5,263
65090392,152,381,8,389
43990274,394,261,6,267
43625022,85,50,0,50
54490068,739,596,19,615
86553636,297,225,2,227
11761208,219,171,1,172
43951237,1206,1125,12,1137
21861873,221,237,3,240
10820933,649,505,3,508
10250985,2870,2113,21,2134
11570262,804,486,14,500
76520202,196,223,5,228
54220036,918,640,14,654
43730029,1731,1108,6,1114
76290576,1249,393,2,395
76360743,316,233,1,234
76360608,563,360,2,362
32930434,1997,1204,23,1227
11620044,230,134,17,151
76280621,527,370,10,380
54910841,735,585,5,590
10910157,239,132,5,137
76320637,659,333,8,341
86991249,855,493,4,497
43991747,582,464,5,469
33290041,816,600,14,614
32890608,4178,2982,18,3000
11080033,950,523,12,535
86992699,439,313,10,323
54540671,970,735,6,741
11590433,336,195,2,197
76490017,1243,912,12,924
10840463,329,215,5,220
10841071,181,123,0,123
76270057,1141,733,9,742
43570021,1115,793,5,798
54470055,159,91,3,94
11070010,290,181,1,182
32951101,3476,2914,10,2924
54700028,644,672,6,678
32953079,712,897,4,901
76370384,152,67,0,67
97110525,2428,1823,0,1823
33030559,963,944,13,957
43400719,827,772,2,774
43418000,1283,1032,17,1049
97090982,2022,1416,9,1425
43410620,441,187,2,189
43504017,292,236,6,242
33270353,41,43,0,43
86820576,178,64,1,65
11820495,535,317,5,322
43504826,485,402,10,412
43501205,826,566,6,572
11800482,822,580,10,590
10950229,267,188,3,191
11630102,389,194,4,198
86741196,675,401,3,404
11560137,1603,1133,4,1137
11751241,1402,1051,17,1068
43775129,387,339,2,341
43413544,2862,2014,23,2037
11600176,823,488,42,530
76490073,229,123,0,123
65620010,1911,1421,28,1449
43774320,831,631,17,648
11460080,340,192,2,194
43990106,279,182,7,189
54440366,284,210,5,215
98110087,283,176,1,177
43622827,1307,1036,21,1057
43416862,305,234,4,238
22820228,117,68,3,71
76100756,379,212,2,214
76330021,686,351,1,352
97110121,3846,3194,16,3210
97200255,3742,2343,32,2375
44070027,1560,1077,14,1091
22650454,61,42,2,44
10251740,1256,980,8,988
76080607,318,232,4,236
98400012,2544,1657,8,1665
43621613,398,281,1,282
11770725,660,381,35,416
43625538,1087,907,20,927
33070193,1434,1306,17,1323
33090218,2606,1917,2,1919
10300172,2173,1623,25,1648
97960090,2088,1842,5,1847
43361041,2123,1731,14,1745
22420022,772,406,12,418
33040077,2442,1675,7,1682
43610037,1996,1514,78,1592
43990780,770,555,7,562
76330267,1613,913,10,923
76270361,566,331,2,333
22090070,67,40,0,40
10770027,548,457,0,457
22740128,1467,1071,11,1082
11750217,802,560,6,566
86553737,439,348,10,358
86992341,470,326,4,330
10670015,1520,979,11,990
76290600,840,334,3,337
22150190,790,580,9,589
86740588,518,311,5,316
11590848,373,253,8,261
86741725,173,70,0,70
11060064,1222,863,3,866
43414804,918,747,14,761
76450316,408,267,4,271
10910269,477,295,0,295
33030436,1437,1170,35,1205
33030076,1488,1295,15,1310
54410318,1113,1047,20,1067
32841413,3127,2109,47,2156
32861819,1946,1553,17,1570
21860827,1559,1227,0,1227
11601111,348,214,3,217
76481174,337,283,0,283
33061014,1578,1376,24,1400
33290052,588,445,17,462
22800147,63,39,1,40
97131090,1989,1495,16,1511
43993525,949,647,0,647
43412947,740,539,5,544
97140360,1777,1450,9,1459
11800268,474,287,11,298
33170082,1837,1308,21,1329
54540200,2111,1196,24,1220
11290081,317,294,4,298
43994582,383,285,5,290
43418112,615,505,10,515
86870504,666,562,3,565
97090791,2795,2098,23,2121
43583777,1294,1078,26,1104
86740094,853,483,12,495
22410212,32,13,0,13
86551555,957,441,18,459
43412868,1872,1332,11,1343
11771399,1260,775,29,804
76100543,1445,885,1,886
43620454,639,468,10,478
43951248,1452,1567,18,1585
22820307,1374,1133,11,1144
32951471,1956,1388,8,1396
22720418,451,390,8,398
43520037,293,218,3,221
86550835,1026,774,20,794
54890725,171,132,2,134
54790667,1051,912,3,915
76380060,490,274,1,275
97820174,732,797,21,818
86660477,1076,623,11,634
22200039,1779,1067,12,1079
22120276,123,95,0,95
22790022,1132,838,16,854
11580016,1605,980,26,1006
11771221,872,586,10,596
97091578,2118,1267,14,1281
54470077,412,272,2,274
32850277,2818,1952,15,1967
43693274,405,356,7,363
11810629,387,249,2,251
76080416,704,729,0,729
54580259,679,534,7,541
43450039,2541,1684,17,1701
97960124,444,381,1,382
10850431,648,487,8,495
11570958,568,383,6,389
22220019,2060,1496,39,1535
43581742,651,463,0,463
98430240,1013,687,14,701
43994111,571,421,10,431
11601076,263,186,3,189
97540241,667,404,7,411
11590040,573,321,18,339
32951752,4246,2576,2,2578
54220058,1082,693,0,693
43774892,587,433,9,442
76211445,613,480,6,486
10840946,158,106,2,108
86662503,2047,1307,33,1340
10590791,2225,1381,19,1400
11630315,452,263,5,268
11160166,185,127,1,128
43360815,5175,4076,22,4098
86820914,264,162,1,163
54450031,453,375,6,381
54120068,463,338,4,342
33330024,792,508,7,515
54890589,1016,708,13,721
43582956,348,287,3,290
21861132,1556,1001,20,1021
43620117,1172,867,0,867
43625695,689,534,7,541
10670374,1597,1179,0,1179
43693263,427,406,5,411
76500031,142,43,2,45
43970014,2018,1447,33,1480
21870705,537,478,15,493
86820475,131,90,1,91
86821094,1830,1550,42,1592
22400110,309,239,4,243
54880050,1815,1442,42,1484
43620319,333,225,9,234
97830063,375,292,2,294
76100442,1008,502,19,521
43621545,460,307,10,317
54600319,1570,1514,21,1535
76290510,405,167,1,168
97370028,334,149,4,153
76370632,751,408,1,409
76130669,363,287,1,288
11620280,578,373,6,379
43993143,976,771,22,793
54570269,1033,539,15,554
76090114,3208,2401,15,2416
11610975,705,495,6,501
10850970,213,168,4,172
86550464,545,378,5,383
10460067,329,465,6,471
54620096,1325,789,11,800
33250799,628,726,8,734
32871102,1233,1030,8,1038
11751555,455,341,7,348
11780131,864,635,12,647
11590264,427,259,2,261
11571106,519,364,10,374
22030018,730,814,12,826
76140402,664,477,2,479
10920350,488,338,1,339
11690052,613,405,9,414
22700102,743,572,0,572
54540176,236,55,2,57
43411092,699,495,6,501
11610346,315,190,5,195
43362143,1362,1163,5,1168
86991328,460,343,6,349
65680061,85,61,2,63
86661647,1988,1565,5,1570
33061003,3310,2616,35,2651
54460043,369,304,10,314
33080172,2024,1544,23,1567
43418202,240,213,5,218
11600233,656,435,12,447
76060144,2315,1426,12,1438
43773611,1306,1139,17,1156
65400038,149,194,6,200
76200128,680,412,3,415
43583463,1375,1184,31,1215
76170337,1255,836,13,849
32910140,4631,3786,7,3793
33020255,2236,1534,22,1556
76540192,334,176,0,176
10250378,2250,1590,50,1640
54330195,469,588,6,594
11460529,262,213,10,223
33010355,4532,3514,51,3565
43418101,437,384,8,392
43771260,703,574,15,589
86870403,1088,799,7,806
43991837,396,276,8,284
76211715,307,236,1,237
32863046,289,222,0,222
22210221,470,391,13,404
32951527,2160,1306,2,1308
54410374,179,169,3,172
97910051,1548,1002,8,1010
86660321,926,591,7,598
43430082,963,983,19,1002
86550048,1467,800,15,815
43412318,1334,985,1,986
11820417,444,289,1,290
65080010,581,482,2,484
86960076,1104,811,13,824
76140097,1067,750,6,756
76280812,405,368,1,369
43400225,3398,2713,55,2768
86590176,1179,1078,4,1082
33240406,668,574,13,587
11770310,1351,767,10,777
54740055,1717,1236,24,1260
10940712,317,221,5,226
33060350,1797,1504,13,1517
97120201,2928,1897,0,1897
54510094,1161,920,9,929
86870098,2043,1364,20,1384
54530030,2391,1712,22,1734
43774296,115,93,0,93
33250698,2351,1837,28,1865
22120232,128,92,3,95
43625628,146,114,2,116
10250154,4091,3359,10,3369
22330099,388,321,0,321
43625820,274,224,0,224
32861932,2762,1954,27,1981
10850846,135,99,2,101
43582709,888,678,7,685
22400233,415,322,6,328
32951550,2034,1470,20,1490
54240027,491,446,5,451
54140059,2533,2218,38,2256
76110173,2354,1836,6,1842
76450338,355,264,5,269
22420606,1800,1231,28,1259
43416198,732,497,9,506
43773251,2312,1853,47,1900
11071695,222,165,3,168
97540162,1069,515,5,520
22590042,1430,1067,4,1071
11771658,351,267,5,272
10590230,1838,1272,57,1329
43930076,576,622,0,622
22090069,90,59,1,60
11801090,207,141,2,143
43771675,228,179,4,183
97141080,2341,1783,21,1804
86742793,162,120,1,121
76290082,732,370,7,377
98170038,1101,781,17,798
76211221,1331,714,8,722
86870548,775,738,7,745
22630216,161,79,0,79
43621400,1475,1060,29,1089
43372054,1563,1339,5,1344
43504297,345,294,8,302
65980109,42,26,2,28
11751454,454,329,4,333
76211074,1094,725,6,731
43693128,358,277,10,287
43625909,1079,901,29,930
11751959,301,219,5,224
86660152,1161,679,12,691
65530087,223,105,0,105
97142306,2234,1579,14,1593
54620175,575,277,4,281
11631912,123,94,2,96
11640327,494,322,8,330
10100114,981,703,18,721
32862449,421,245,3,248
11761152,850,582,14,596
54880612,566,440,6,446
97142003,3284,2446,15,2461
11631282,245,125,3,128
86870559,723,839,10,849
11080640,320,200,3,203
87020502,2737,1611,18,1629
22421584,353,274,7,281
86620068,918,759,18,777
76150739,380,287,2,289
11620741,669,420,11,431
43991893,1003,725,22,747
43500114,639,418,4,422
43900163,418,563,4,567
97090027,2496,2118,5,2123
33060877,2008,1751,10,1761
86820059,260,165,5,170
76360888,560,492,2,494
10810077,588,393,5,398
76050031,2635,1833,0,1833
76160910,296,264,10,274
43504028,163,131,1,132
43419180,462,405,9,414
11760274,343,236,1,237
76210961,348,179,2,181
76340167,246,158,5,163
54400069,255,150,1,151
97680022,2368,1553,15,1568
11751544,295,209,3,212
22400356,189,88,0,88
11820114,561,319,1,320
54220069,1425,825,36,861
22450036,1519,1090,9,1099
33090498,680,845,10,855
21860232,2654,1852,13,1865
86742085,51,41,0,41
10870028,661,478,1,479
97090768,2378,1771,10,1781
43583722,483,363,9,372
32952832,733,1357,5,1362
10911024,151,104,2,106
22150167,1648,1280,11,1291
43418426,748,778,15,793
11580432,450,312,14,326
54790803,612,737,3,740
32960156,2106,1532,8,1540
54570371,755,479,0,479
86720047,2086,1415,14,1429
43621725,678,549,12,561
43500024,254,218,3,221
43625246,744,527,7,534
65500118,64,42,0,42
97110211,3710,3339,0,3339
97710149,425,576,3,579
21860052,1315,1007,6,1013
76190216,821,571,5,576
10840407,385,198,2,200
76370935,174,107,1,108
43502835,480,368,3,371
10890211,497,325,3,328
43584330,1727,1671,11,1682
43774252,552,485,7,492
11180034,191,141,2,143
76060234,2357,1666,16,1682
11591311,155,107,1,108
32841211,2217,1346,23,1369
22420910,819,405,15,420
11751263,441,279,4,283
54890152,1040,791,25,816
76351046,236,163,9,172
22420404,807,572,8,580
43390649,3796,3226,50,3276
43610015,1761,1062,13,1075
10790401,276,149,3,152
22690098,785,609,6,615
97830209,617,347,5,352
54310025,548,530,7,537
11810146,202,105,4,109
98100064,872,500,7,507
32850761,3309,2789,15,2804
11040017,983,767,9,776
32960189,1280,1017,8,1025
11570116,401,259,1,260
11580960,467,294,2,296
54100011,1658,1221,82,1303
11821137,187,131,1,132
86661254,729,462,5,467
43993615,545,382,15,397
11620707,248,155,0,155
11600615,1091,609,10,619
43501261,1781,918,17,935
43412396,570,399,2,401
76400298,1167,660,6,666
43416288,252,203,2,205
43410440,1186,857,25,882
33090410,3341,436,18,454
76140222,876,529,9,538
43417582,952,683,8,691
86660343,1163,733,21,754
11600570,745,477,12,489
43994144,419,354,3,357
43771068,689,604,7,611
86870492,264,279,4,283
43990476,437,263,14,277
76140378,425,224,3,227
32861730,2736,1976,31,2007
10230028,662,467,8,475
86662312,1900,1327,10,1337
43371323,2076,1653,6,1659
43414590,1976,1445,42,1487
32940435,2659,2142,8,2150
11071011,272,189,1,190
76380183,1180,653,11,664
86930073,988,468,13,481
65440177,2570,1885,38,1923
22430191,220,171,2,173
22421562,406,275,6,281
21861547,619,624,7,631
97090522,3065,2223,14,2237
76450192,1700,1275,8,1283
11751623,358,263,3,266
97140225,2611,1685,10,1695
97100490,1539,1231,8,1239
86552602,1118,623,5,628
10400016,910,672,5,677
10950038,552,352,6,358
76270259,2204,1213,4,1217
54590441,720,588,12,600
10250389,2283,1614,40,1654
11630427,614,406,1,407
54650167,2235,1766,25,1791
97141338,5283,3711,71,3782
43580303,1100,923,16,939
32840816,2392,1642,33,1675
10810752,182,120,3,123
76341124,131,132,1,133
22430056,269,209,4,213
65650013,812,756,16,772
86820385,280,193,2,195
21870367,1644,1158,20,1178
43584295,259,210,6,216
54120035,361,293,2,295
22520012,1717,1164,24,1188
32890338,1363,1193,16,1209
43500158,850,662,0,662
97130167,2091,3416,6,3422
64980029,388,302,2,304
33250070,3068,2570,13,2583
22810081,137,88,2,90
43350296,3174,2573,48,2621
32960695,2877,1936,13,1949
97140180,1910,1281,7,1288
43502925,319,203,6,209
65980110,75,40,0,40
76340268,535,315,5,320
76270372,1485,1024,9,1033
32870730,3479,2459,37,2496
76220423,1586,904,8,912
76110285,284,296,4,300
22421269,796,521,4,525
33060710,1456,1282,3,1285
97140753,2810,2304,4,2308
76080494,233,219,4,223
33060024,2373,1793,39,1832
76380497,332,245,5,250
43991400,559,409,3,412
43430026,2040,1510,11,1521
76420100,570,541,13,554
54790577,1118,1036,17,1053
22190026,832,564,3,567
86900159,404,220,3,223
76340156,363,208,4,212
86990596,1383,823,8,831
43584161,452,376,2,378
43994762,448,447,7,454
76520055,367,234,2,236
10670105,1606,1076,10,1086
11780377,920,605,18,623
22630283,85,50,2,52
54670259,568,485,8,493
32951695,1954,1325,10,1335
33280084,5468,4015,40,4055
11460316,485,343,5,348
11720034,112,77,0,77
76360114,663,342,6,348
43350252,2083,1495,26,1521
76500233,208,154,6,160
43500866,887,570,0,570
54420140,1612,1729,16,1745
10810673,399,280,8,288
11600761,644,380,3,383
10460090,1288,1448,9,1457
86743020,1387,878,27,905
11600019,1092,655,19,674
54910616,2020,1437,16,1453
97141686,2735,1913,17,1930
97130190,5175,3683,56,3739
86553186,2462,1385,32,1417
22620046,1378,994,12,1006
54570281,1021,479,8,487
76341012,477,267,4,271
32850840,4306,3426,29,3455
43361816,2019,1477,14,1491
54910986,418,395,9,404
43480223,1617,1008,10,1018
22250067,758,694,4,698
32950032,4031,2797,41,2838
43950371,1542,1284,18,1302
54230059,2359,1827,12,1839
11751926,413,295,5,300
43691687,475,368,10,378
43692532,268,194,6,200
10870400,455,299,3,302
43415209,461,376,5,381
76221143,564,575,5,580
43621309,502,311,1,312
43413971,553,362,5,367
43411788,580,397,7,404
97960056,2675,2181,6,2187
76360675,309,198,1,199
76280036,1153,726,7,733
54880577,447,392,4,396
43414983,409,263,3,266
54410071,260,181,1,182
97090533,1055,873,9,882
86741398,879,542,12,554
97091501,3601,2565,17,2582
76380015,834,465,6,471
54570191,1062,655,6,661
97280196,1640,1294,27,1321
43992164,528,378,1,379
76320301,502,339,2,341
11631585,409,220,3,223
10910573,602,386,12,398
11160144,139,89,1,90
54610589,505,582,10,592
32890585,4658,3578,8,3586
22150066,1652,1239,20,1259
11821216,414,292,1,293
22430089,188,130,2,132
97110222,3419,2536,68,2604
33000400,810,668,14,682
76140075,656,428,5,433
43770506,476,321,5,326
86990057,338,244,1,245
54220294,227,171,2,173
76100026,1473,939,26,965
65580048,1078,1132,20,1152
86650016,916,571,15,586
32940266,1872,1556,15,1571
86740083,1049,699,13,712
11790042,833,572,9,581
10910012,313,195,5,200
43583306,888,630,8,638
97840042,985,576,4,580
86992385,991,582,23,605
76370104,697,403,4,407
43360781,2954,2442,64,2506
97090229,3025,2017,0,2017
32862270,4305,3255,4,3259
33000152,2805,2143,26,2169
32861190,1962,1458,21,1479
10590331,1615,1212,15,1227
97530240,2091,1283,25,1308
43350533,491,286,2,288
11600143,1022,595,13,608
11631541,229,152,1,153
86580175,941,642,11,653
76280171,1381,838,7,845
10850183,473,287,8,295
76100172,1322,632,11,643
43690057,908,632,8,640
11631866,857,566,7,573
32861808,1775,1399,14,1413
86990350,1364,904,16,920
43622467,570,412,2,414
87010051,2920,2245,16,2261
43692600,147,151,1,152
11830856,468,335,5,340
54570247,1198,671,1,672
43951147,517,471,11,482
43500620,466,324,4,328
65520121,111,92,5,97
11620077,704,424,0,424
86662031,1713,1140,16,1156
43692262,841,499,14,513
86740612,772,406,15,421
43413713,1354,898,30,928
11100294,395,266,4,270
43670088,1828,1387,12,1399
32860155,3317,2571,29,2600
43361120,2505,1774,53,1827
43670257,2128,1463,32,1495
76320930,853,452,0,452
22100027,562,365,21,386
65290125,88,59,1,60
22700056,1821,1075,15,1090
11770578,1379,915,16,931
11830801,336,250,5,255
10820483,715,460,8,468
43991118,517,390,10,400
22430382,357,348,8,356
86662165,1587,1227,26,1253
11601032,210,140,2,142
43411665,849,647,18,665
76260449,558,406,4,410
32890866,574,660,6,666
11750026,339,190,10,200
33090296,1764,1458,9,1467
11820901,220,139,4,143
11460518,590,429,11,440
86551331,1108,726,17,743
76090293,1315,931,12,943
11650755,648,460,8,468
11752039,316,240,4,244
10730157,128,98,3,101
65990021,305,167,6,173
76220759,790,444,3,447
10240030,2088,1501,13,1514
32951257,2388,1726,14,1740
22421405,894,744,22,766
65330119,42,35,0,35
43692105,699,497,7,504
33070227,958,770,7,777
76160437,1697,953,15,968
32840580,3394,2914,9,2923
11071280,284,215,4,219
11460473,241,187,5,192
10820551,166,110,0,110
43774061,967,845,18,863
22070067,584,488,19,507
76170348,1257,871,15,886
86743503,437,261,8,269
33270061,1359,859,12,871
54500015,1947,1386,16,1402
87020243,1947,1178,10,1188
11390510,333,195,5,200
76420010,2893,2015,21,2036
11821148,361,232,4,236
86821207,291,283,8,291
65800032,849,619,15,634
10840632,244,160,3,163
43418875,486,496,4,500
22400615,66,49,2,51
11631530,429,282,5,287
43581146,532,351,8,359
87020254,2579,1754,45,1799
21861794,112,126,0,126
32910128,4465,3571,80,3651
11611044,525,361,6,367
43502644,667,479,9,488
76330526,232,180,0,180
97760010,896,430,3,433
76250909,362,285,8,293
76350922,739,536,4,540
54460021,214,165,2,167
54590193,1518,987,20,1007
11570688,646,389,1,390
10330030,132,70,0,70
10240018,4061,3352,6,3358
86990338,891,587,12,599
43990061,319,242,6,248
43380299,2313,1850,2,1852
86820510,640,495,4,499
21860423,1269,920,10,930
86551915,464,308,5,313
54140060,1650,1208,18,1226
10890053,695,459,8,467
43417762,346,285,3,288
54570427,432,283,1,284
22650195,318,257,5,262
54610196,1150,694,12,706
11780210,1115,905,18,923
21860467,2195,1470,12,1482
54360042,255,219,2,221
97120054,1813,1915,9,1924
33060057,2401,1850,21,1871
87020591,1377,1532,19,1551
87020524,555,709,0,709
43503735,179,136,4,140
76211366,415,259,7,266
32890451,3270,2318,39,2357
11620763,532,344,4,348
43419225,312,535,7,542
11771793,572,348,1,349
43994638,825,747,14,761
54860025,813,388,9,397
43580134,357,254,9,263
76160549,975,600,24,624
43415120,716,324,3,327
97100917,2169,2212,5,2217
11820237,257,166,3,169
