OBJECTID,FKLPROVID,SPROVINCE,FKLMUNICID,SMUNICIPAL,FKLWARDID,PKLVDNUMBE
9710,4.00000,KwaZulu-Natal,4450.00000,KZN282 - uMhlathuze [Richards Bay],52802024.00000,43412880.00000
9711,4.00000,KwaZulu-Natal,4453.00000,KZN285 - Mthonjaneni [Melmoth],52805006.00000,43412891.00000
9712,4.00000,KwaZulu-Natal,4451.00000,KZN283 - Ntambana [Ntambana],52803004.00000,43412903.00000
9713,4.00000,KwaZulu-Natal,4451.00000,KZN283 - Ntambana [Ntambana],52803004.00000,43412914.00000
9714,4.00000,KwaZulu-Natal,4453.00000,KZN285 - Mthonjaneni [Melmoth],52805005.00000,43412925.00000
9715,4.00000,KwaZulu-Natal,4453.00000,KZN285 - Mthonjaneni [Melmoth],52805005.00000,43412936.00000
9716,4.00000,KwaZulu-Natal,4453.00000,KZN285 - Mthonjaneni [Melmoth],52805005.00000,43412947.00000
9717,4.00000,KwaZulu-Natal,4451.00000,KZN283 - Ntambana [Ntambana],52803003.00000,43412958.00000
9718,4.00000,KwaZulu-Natal,4451.00000,KZN283 - Ntambana [Ntambana],52803004.00000,43412969.00000
9719,4.00000,KwaZulu-Natal,4451.00000,KZN283 - Ntambana [Ntambana],52803004.00000,43412970.00000
9720,4.00000,KwaZulu-Natal,4451.00000,KZN283 - Ntambana [Ntambana],52803003.00000,43412981.00000
9721,4.00000,KwaZulu-Natal,4451.00000,KZN283 - Ntambana [Ntambana],52803003.00000,43412992.00000
9722,4.00000,KwaZulu-Natal,4451.00000,KZN283 - Ntambana [Ntambana],52803003.00000,43413005.00000
9723,4.00000,KwaZulu-Natal,4451.00000,KZN283 - Ntambana [Ntambana],52803002.00000,43413016.00000
9724,4.00000,KwaZulu-Natal,4451.00000,KZN283 - Ntambana [Ntambana],52803002.00000,43413027.00000
9725,4.00000,KwaZulu-Natal,4451.00000,KZN283 - Ntambana [Ntambana],52803002.00000,43413038.00000
9726,4.00000,KwaZulu-Natal,4453.00000,KZN285 - Mthonjaneni [Melmoth],52805004.00000,43413049.00000
9727,4.00000,KwaZulu-Natal,4453.00000,KZN285 - Mthonjaneni [Melmoth],52805004.00000,43413050.00000
9728,4.00000,KwaZulu-Natal,4453.00000,KZN285 - Mthonjaneni [Melmoth],52805004.00000,43413061.00000
9729,4.00000,KwaZulu-Natal,4451.00000,KZN283 - Ntambana [Ntambana],52803001.00000,43413072.00000
9730,4.00000,KwaZulu-Natal,4451.00000,KZN283 - Ntambana [Ntambana],52803001.00000,43413083.00000
9731,4.00000,KwaZulu-Natal,4451.00000,KZN283 - Ntambana [Ntambana],52803002.00000,43413094.00000
9732,4.00000,KwaZulu-Natal,4451.00000,KZN283 - Ntambana [Ntambana],52803001.00000,43413106.00000
9733,4.00000,KwaZulu-Natal,4451.00000,KZN283 - Ntambana [Ntambana],52803001.00000,43413117.00000
9734,4.00000,KwaZulu-Natal,4451.00000,KZN283 - Ntambana [Ntambana],52803005.00000,43413128.00000
9735,4.00000,KwaZulu-Natal,4451.00000,KZN283 - Ntambana [Ntambana],52803005.00000,43413139.00000
9736,4.00000,KwaZulu-Natal,4451.00000,KZN283 - Ntambana [Ntambana],52803007.00000,43413140.00000
9737,4.00000,KwaZulu-Natal,4451.00000,KZN283 - Ntambana [Ntambana],52803008.00000,43413151.00000
9738,4.00000,KwaZulu-Natal,4451.00000,KZN283 - Ntambana [Ntambana],52803008.00000,43413162.00000
9739,4.00000,KwaZulu-Natal,4451.00000,KZN283 - Ntambana [Ntambana],52803006.00000,43413173.00000
9740,4.00000,KwaZulu-Natal,4451.00000,KZN283 - Ntambana [Ntambana],52803006.00000,43413184.00000
9741,4.00000,KwaZulu-Natal,4451.00000,KZN283 - Ntambana [Ntambana],52803006.00000,43413207.00000
9742,4.00000,KwaZulu-Natal,4449.00000,KZN281 - Mfolozi [KwaMbonambi],52801012.00000,43413218.00000
9743,4.00000,KwaZulu-Natal,4451.00000,KZN283 - Ntambana [Ntambana],52803006.00000,43413229.00000
9744,4.00000,KwaZulu-Natal,4449.00000,KZN281 - Mfolozi [KwaMbonambi],52801012.00000,43413230.00000
9745,4.00000,KwaZulu-Natal,4449.00000,KZN281 - Mfolozi [KwaMbonambi],52801009.00000,43413241.00000
9746,4.00000,KwaZulu-Natal,4449.00000,KZN281 - Mfolozi [KwaMbonambi],52801010.00000,43413252.00000
9747,4.00000,KwaZulu-Natal,4449.00000,KZN281 - Mfolozi [KwaMbonambi],52801013.00000,43413263.00000
9748,4.00000,KwaZulu-Natal,4449.00000,KZN281 - Mfolozi [KwaMbonambi],52801013.00000,43413274.00000
9749,4.00000,KwaZulu-Natal,4449.00000,KZN281 - Mfolozi [KwaMbonambi],52801010.00000,43413285.00000
9750,4.00000,KwaZulu-Natal,4449.00000,KZN281 - Mfolozi [KwaMbonambi],52801010.00000,43413296.00000
9751,4.00000,KwaZulu-Natal,4449.00000,KZN281 - Mfolozi [KwaMbonambi],52801010.00000,43413308.00000
9752,4.00000,KwaZulu-Natal,4449.00000,KZN281 - Mfolozi [KwaMbonambi],52801015.00000,43413319.00000
9753,4.00000,KwaZulu-Natal,4452.00000,KZN284 - uMlalazi [Eshowe],52804024.00000,43413320.00000
9754,4.00000,KwaZulu-Natal,4452.00000,KZN284 - uMlalazi [Eshowe],52804023.00000,43413331.00000
9755,4.00000,KwaZulu-Natal,4452.00000,KZN284 - uMlalazi [Eshowe],52804023.00000,43413342.00000
9756,4.00000,KwaZulu-Natal,4450.00000,KZN282 - uMhlathuze [Richards Bay],52802025.00000,43413353.00000
9757,4.00000,KwaZulu-Natal,4451.00000,KZN283 - Ntambana [Ntambana],52803007.00000,43413364.00000
9758,4.00000,KwaZulu-Natal,4451.00000,KZN283 - Ntambana [Ntambana],52803007.00000,43413375.00000
9759,4.00000,KwaZulu-Natal,4451.00000,KZN283 - Ntambana [Ntambana],52803008.00000,43413386.00000
9760,4.00000,KwaZulu-Natal,4450.00000,KZN282 - uMhlathuze [Richards Bay],52802005.00000,43413397.00000
9761,4.00000,KwaZulu-Natal,4450.00000,KZN282 - uMhlathuze [Richards Bay],52802005.00000,43413410.00000
9762,4.00000,KwaZulu-Natal,4450.00000,KZN282 - uMhlathuze [Richards Bay],52802006.00000,43413421.00000
9763,4.00000,KwaZulu-Natal,4449.00000,KZN281 - Mfolozi [KwaMbonambi],52801007.00000,43413432.00000
9764,4.00000,KwaZulu-Natal,4449.00000,KZN281 - Mfolozi [KwaMbonambi],52801009.00000,43413443.00000
9765,4.00000,KwaZulu-Natal,4449.00000,KZN281 - Mfolozi [KwaMbonambi],52801007.00000,43413454.00000
9766,4.00000,KwaZulu-Natal,4449.00000,KZN281 - Mfolozi [KwaMbonambi],52801008.00000,43413465.00000
9767,4.00000,KwaZulu-Natal,4450.00000,KZN282 - uMhlathuze [Richards Bay],52802006.00000,43413476.00000
9768,4.00000,KwaZulu-Natal,4450.00000,KZN282 - uMhlathuze [Richards Bay],52802005.00000,43413487.00000
9769,4.00000,KwaZulu-Natal,4450.00000,KZN282 - uMhlathuze [Richards Bay],52802007.00000,43413498.00000
9770,4.00000,KwaZulu-Natal,4450.00000,KZN282 - uMhlathuze [Richards Bay],52802006.00000,43413500.00000
9771,4.00000,KwaZulu-Natal,4449.00000,KZN281 - Mfolozi [KwaMbonambi],52801002.00000,43413511.00000
9772,4.00000,KwaZulu-Natal,4449.00000,KZN281 - Mfolozi [KwaMbonambi],52801006.00000,43413522.00000
9773,4.00000,KwaZulu-Natal,4449.00000,KZN281 - Mfolozi [KwaMbonambi],52801003.00000,43413533.00000
9774,4.00000,KwaZulu-Natal,4449.00000,KZN281 - Mfolozi [KwaMbonambi],52801014.00000,43413544.00000
9775,4.00000,KwaZulu-Natal,4449.00000,KZN281 - Mfolozi [KwaMbonambi],52801003.00000,43413555.00000
9776,4.00000,KwaZulu-Natal,4449.00000,KZN281 - Mfolozi [KwaMbonambi],52801004.00000,43413566.00000
9777,4.00000,KwaZulu-Natal,4449.00000,KZN281 - Mfolozi [KwaMbonambi],52801004.00000,43413577.00000
9778,4.00000,KwaZulu-Natal,4449.00000,KZN281 - Mfolozi [KwaMbonambi],52801001.00000,43413588.00000
9779,4.00000,KwaZulu-Natal,4449.00000,KZN281 - Mfolozi [KwaMbonambi],52801001.00000,43413599.00000
9780,4.00000,KwaZulu-Natal,4449.00000,KZN281 - Mfolozi [KwaMbonambi],52801004.00000,43413601.00000
9781,4.00000,KwaZulu-Natal,4446.00000,KZN275 - Mtubatuba [Mtubatuba],52705005.00000,43413612.00000
9782,4.00000,KwaZulu-Natal,4446.00000,KZN275 - Mtubatuba [Mtubatuba],52705004.00000,43413623.00000
9783,4.00000,KwaZulu-Natal,4442.00000,KZN271 - Umhlabuyalingana [Emangusi],52701007.00000,43413634.00000
9784,4.00000,KwaZulu-Natal,4449.00000,KZN281 - Mfolozi [KwaMbonambi],52801015.00000,43413645.00000
9785,4.00000,KwaZulu-Natal,4449.00000,KZN281 - Mfolozi [KwaMbonambi],52801008.00000,43413656.00000
9786,4.00000,KwaZulu-Natal,4449.00000,KZN281 - Mfolozi [KwaMbonambi],52801015.00000,43413667.00000
9787,4.00000,KwaZulu-Natal,4449.00000,KZN281 - Mfolozi [KwaMbonambi],52801011.00000,43413689.00000
9788,4.00000,KwaZulu-Natal,4446.00000,KZN275 - Mtubatuba [Mtubatuba],52705002.00000,43413690.00000
9789,4.00000,KwaZulu-Natal,4446.00000,KZN275 - Mtubatuba [Mtubatuba],52705014.00000,43413702.00000
9790,4.00000,KwaZulu-Natal,4446.00000,KZN275 - Mtubatuba [Mtubatuba],52705014.00000,43413713.00000
9791,4.00000,KwaZulu-Natal,4446.00000,KZN275 - Mtubatuba [Mtubatuba],52705013.00000,43413724.00000
9792,4.00000,KwaZulu-Natal,4446.00000,KZN275 - Mtubatuba [Mtubatuba],52705006.00000,43413735.00000
9793,4.00000,KwaZulu-Natal,4446.00000,KZN275 - Mtubatuba [Mtubatuba],52705018.00000,43413746.00000
9794,4.00000,KwaZulu-Natal,4446.00000,KZN275 - Mtubatuba [Mtubatuba],52705015.00000,43413757.00000
9795,4.00000,KwaZulu-Natal,4446.00000,KZN275 - Mtubatuba [Mtubatuba],52705015.00000,43413768.00000
9796,4.00000,KwaZulu-Natal,4446.00000,KZN275 - Mtubatuba [Mtubatuba],52705014.00000,43413779.00000
9797,4.00000,KwaZulu-Natal,4446.00000,KZN275 - Mtubatuba [Mtubatuba],52705016.00000,43413780.00000
9798,4.00000,KwaZulu-Natal,4446.00000,KZN275 - Mtubatuba [Mtubatuba],52705015.00000,43413791.00000
9799,4.00000,KwaZulu-Natal,4446.00000,KZN275 - Mtubatuba [Mtubatuba],52705015.00000,43413803.00000
9800,4.00000,KwaZulu-Natal,4446.00000,KZN275 - Mtubatuba [Mtubatuba],52705019.00000,43413814.00000
9801,4.00000,KwaZulu-Natal,4446.00000,KZN275 - Mtubatuba [Mtubatuba],52705004.00000,43413825.00000
9802,4.00000,KwaZulu-Natal,4446.00000,KZN275 - Mtubatuba [Mtubatuba],52705003.00000,43413836.00000
9803,4.00000,KwaZulu-Natal,4446.00000,KZN275 - Mtubatuba [Mtubatuba],52705003.00000,43413847.00000
9804,4.00000,KwaZulu-Natal,4446.00000,KZN275 - Mtubatuba [Mtubatuba],52705003.00000,43413858.00000
9805,4.00000,KwaZulu-Natal,4443.00000,KZN272 - Jozini [Mkuze],52702002.00000,43413869.00000
9806,4.00000,KwaZulu-Natal,4445.00000,KZN274 - Hlabisa [Somkele],52704008.00000,43413870.00000
9807,4.00000,KwaZulu-Natal,4446.00000,KZN275 - Mtubatuba [Mtubatuba],52705018.00000,43413881.00000
9808,4.00000,KwaZulu-Natal,4446.00000,KZN275 - Mtubatuba [Mtubatuba],52705016.00000,43413892.00000
9809,4.00000,KwaZulu-Natal,4446.00000,KZN275 - Mtubatuba [Mtubatuba],52705017.00000,43413904.00000
9810,4.00000,KwaZulu-Natal,4446.00000,KZN275 - Mtubatuba [Mtubatuba],52705018.00000,43413915.00000
9811,4.00000,KwaZulu-Natal,4446.00000,KZN275 - Mtubatuba [Mtubatuba],52705019.00000,43413926.00000
9812,4.00000,KwaZulu-Natal,4446.00000,KZN275 - Mtubatuba [Mtubatuba],52705017.00000,43413937.00000
9813,4.00000,KwaZulu-Natal,4446.00000,KZN275 - Mtubatuba [Mtubatuba],52705017.00000,43413948.00000
9814,4.00000,KwaZulu-Natal,4446.00000,KZN275 - Mtubatuba [Mtubatuba],52705019.00000,43413959.00000
9815,4.00000,KwaZulu-Natal,4446.00000,KZN275 - Mtubatuba [Mtubatuba],52705016.00000,43413960.00000
9816,4.00000,KwaZulu-Natal,4446.00000,KZN275 - Mtubatuba [Mtubatuba],52705012.00000,43413971.00000
9817,4.00000,KwaZulu-Natal,4446.00000,KZN275 - Mtubatuba [Mtubatuba],52705012.00000,43413982.00000
9818,4.00000,KwaZulu-Natal,4446.00000,KZN275 - Mtubatuba [Mtubatuba],52705012.00000,43413993.00000
9819,4.00000,KwaZulu-Natal,4446.00000,KZN275 - Mtubatuba [Mtubatuba],52705011.00000,43414006.00000
9820,4.00000,KwaZulu-Natal,4445.00000,KZN274 - Hlabisa [Somkele],52704001.00000,43414017.00000
9821,4.00000,KwaZulu-Natal,4445.00000,KZN274 - Hlabisa [Somkele],52704003.00000,43414028.00000
9822,4.00000,KwaZulu-Natal,4445.00000,KZN274 - Hlabisa [Somkele],52704002.00000,43414039.00000
9823,4.00000,KwaZulu-Natal,4445.00000,KZN274 - Hlabisa [Somkele],52704003.00000,43414040.00000
9824,4.00000,KwaZulu-Natal,4445.00000,KZN274 - Hlabisa [Somkele],52704001.00000,43414051.00000
9825,4.00000,KwaZulu-Natal,4445.00000,KZN274 - Hlabisa [Somkele],52704003.00000,43414062.00000
9826,4.00000,KwaZulu-Natal,4445.00000,KZN274 - Hlabisa [Somkele],52704001.00000,43414073.00000
9827,4.00000,KwaZulu-Natal,4443.00000,KZN272 - Jozini [Mkuze],52702002.00000,43414084.00000
9828,4.00000,KwaZulu-Natal,4444.00000,KZN273 - The Big 5 False Bay [Hluhluwe],52703002.00000,43414095.00000
9829,4.00000,KwaZulu-Natal,4444.00000,KZN273 - The Big 5 False Bay [Hluhluwe],52703002.00000,43414107.00000
9830,4.00000,KwaZulu-Natal,4444.00000,KZN273 - The Big 5 False Bay [Hluhluwe],52703001.00000,43414118.00000
9831,4.00000,KwaZulu-Natal,4444.00000,KZN273 - The Big 5 False Bay [Hluhluwe],52703004.00000,43414129.00000
9832,4.00000,KwaZulu-Natal,4444.00000,KZN273 - The Big 5 False Bay [Hluhluwe],52703004.00000,43414130.00000
9833,4.00000,KwaZulu-Natal,4444.00000,KZN273 - The Big 5 False Bay [Hluhluwe],52703004.00000,43414141.00000
9834,4.00000,KwaZulu-Natal,4444.00000,KZN273 - The Big 5 False Bay [Hluhluwe],52703001.00000,43414152.00000
9835,4.00000,KwaZulu-Natal,4444.00000,KZN273 - The Big 5 False Bay [Hluhluwe],52703002.00000,43414163.00000
9836,4.00000,KwaZulu-Natal,4443.00000,KZN272 - Jozini [Mkuze],52702001.00000,43414174.00000
9837,4.00000,KwaZulu-Natal,4443.00000,KZN272 - Jozini [Mkuze],52702001.00000,43414185.00000
9838,4.00000,KwaZulu-Natal,4444.00000,KZN273 - The Big 5 False Bay [Hluhluwe],52703003.00000,43414196.00000
9839,4.00000,KwaZulu-Natal,4446.00000,KZN275 - Mtubatuba [Mtubatuba],52705009.00000,43414208.00000
9840,4.00000,KwaZulu-Natal,4446.00000,KZN275 - Mtubatuba [Mtubatuba],52705008.00000,43414219.00000
9841,4.00000,KwaZulu-Natal,4446.00000,KZN275 - Mtubatuba [Mtubatuba],52705008.00000,43414220.00000
9842,4.00000,KwaZulu-Natal,4446.00000,KZN275 - Mtubatuba [Mtubatuba],52705010.00000,43414231.00000
9843,4.00000,KwaZulu-Natal,4446.00000,KZN275 - Mtubatuba [Mtubatuba],52705010.00000,43414242.00000
9844,4.00000,KwaZulu-Natal,4446.00000,KZN275 - Mtubatuba [Mtubatuba],52705011.00000,43414253.00000
9845,4.00000,KwaZulu-Natal,4446.00000,KZN275 - Mtubatuba [Mtubatuba],52705010.00000,43414264.00000
9846,4.00000,KwaZulu-Natal,4446.00000,KZN275 - Mtubatuba [Mtubatuba],52705007.00000,43414275.00000
9847,4.00000,KwaZulu-Natal,4446.00000,KZN275 - Mtubatuba [Mtubatuba],52705007.00000,43414286.00000
9848,4.00000,KwaZulu-Natal,4444.00000,KZN273 - The Big 5 False Bay [Hluhluwe],52703003.00000,43414297.00000
9849,4.00000,KwaZulu-Natal,4445.00000,KZN274 - Hlabisa [Somkele],52704008.00000,43414310.00000
9850,4.00000,KwaZulu-Natal,4445.00000,KZN274 - Hlabisa [Somkele],52704008.00000,43414321.00000
9851,4.00000,KwaZulu-Natal,4445.00000,KZN274 - Hlabisa [Somkele],52704007.00000,43414332.00000
9852,4.00000,KwaZulu-Natal,4445.00000,KZN274 - Hlabisa [Somkele],52704008.00000,43414343.00000
9853,4.00000,KwaZulu-Natal,4445.00000,KZN274 - Hlabisa [Somkele],52704007.00000,43414354.00000
9854,4.00000,KwaZulu-Natal,4445.00000,KZN274 - Hlabisa [Somkele],52704007.00000,43414365.00000
9855,4.00000,KwaZulu-Natal,4452.00000,KZN284 - uMlalazi [Eshowe],52804004.00000,43414376.00000
9856,4.00000,KwaZulu-Natal,4443.00000,KZN272 - Jozini [Mkuze],52702016.00000,43414387.00000
9857,4.00000,KwaZulu-Natal,4443.00000,KZN272 - Jozini [Mkuze],52702016.00000,43414400.00000
9858,4.00000,KwaZulu-Natal,4443.00000,KZN272 - Jozini [Mkuze],52702017.00000,43414411.00000
9859,4.00000,KwaZulu-Natal,4443.00000,KZN272 - Jozini [Mkuze],52702017.00000,43414422.00000
9860,4.00000,KwaZulu-Natal,4442.00000,KZN271 - Umhlabuyalingana [Emangusi],52701016.00000,43414433.00000
9861,4.00000,KwaZulu-Natal,4442.00000,KZN271 - Umhlabuyalingana [Emangusi],52701016.00000,43414444.00000
9862,4.00000,KwaZulu-Natal,4443.00000,KZN272 - Jozini [Mkuze],52702013.00000,43414455.00000
9863,4.00000,KwaZulu-Natal,4443.00000,KZN272 - Jozini [Mkuze],52702013.00000,43414466.00000
9864,4.00000,KwaZulu-Natal,4442.00000,KZN271 - Umhlabuyalingana [Emangusi],52701006.00000,43414477.00000
9865,4.00000,KwaZulu-Natal,4443.00000,KZN272 - Jozini [Mkuze],52702012.00000,43414488.00000
9866,4.00000,KwaZulu-Natal,4442.00000,KZN271 - Umhlabuyalingana [Emangusi],52701006.00000,43414499.00000
9867,4.00000,KwaZulu-Natal,4443.00000,KZN272 - Jozini [Mkuze],52702014.00000,43414501.00000
9868,4.00000,KwaZulu-Natal,4443.00000,KZN272 - Jozini [Mkuze],52702014.00000,43414512.00000
9869,4.00000,KwaZulu-Natal,4443.00000,KZN272 - Jozini [Mkuze],52702014.00000,43414523.00000
9870,4.00000,KwaZulu-Natal,4443.00000,KZN272 - Jozini [Mkuze],52702011.00000,43414534.00000
9871,4.00000,KwaZulu-Natal,4443.00000,KZN272 - Jozini [Mkuze],52702012.00000,43414545.00000
9872,4.00000,KwaZulu-Natal,4443.00000,KZN272 - Jozini [Mkuze],52702009.00000,43414556.00000
9873,4.00000,KwaZulu-Natal,4443.00000,KZN272 - Jozini [Mkuze],52702009.00000,43414578.00000
9874,4.00000,KwaZulu-Natal,4443.00000,KZN272 - Jozini [Mkuze],52702010.00000,43414589.00000
9875,4.00000,KwaZulu-Natal,4442.00000,KZN271 - Umhlabuyalingana [Emangusi],52701013.00000,43414590.00000
9876,4.00000,KwaZulu-Natal,4443.00000,KZN272 - Jozini [Mkuze],52702010.00000,43414602.00000
9877,4.00000,KwaZulu-Natal,4442.00000,KZN271 - Umhlabuyalingana [Emangusi],52701014.00000,43414613.00000
9878,4.00000,KwaZulu-Natal,4442.00000,KZN271 - Umhlabuyalingana [Emangusi],52701013.00000,43414624.00000
9879,4.00000,KwaZulu-Natal,4442.00000,KZN271 - Umhlabuyalingana [Emangusi],52701014.00000,43414635.00000
9880,4.00000,KwaZulu-Natal,4443.00000,KZN272 - Jozini [Mkuze],52702010.00000,43414646.00000
9881,4.00000,KwaZulu-Natal,4442.00000,KZN271 - Umhlabuyalingana [Emangusi],52701014.00000,43414657.00000
9882,4.00000,KwaZulu-Natal,4443.00000,KZN272 - Jozini [Mkuze],52702019.00000,43414668.00000
9883,4.00000,KwaZulu-Natal,4443.00000,KZN272 - Jozini [Mkuze],52702019.00000,43414679.00000
9884,4.00000,KwaZulu-Natal,4443.00000,KZN272 - Jozini [Mkuze],52702009.00000,43414680.00000
9885,4.00000,KwaZulu-Natal,4443.00000,KZN272 - Jozini [Mkuze],52702009.00000,43414691.00000
9886,4.00000,KwaZulu-Natal,4442.00000,KZN271 - Umhlabuyalingana [Emangusi],52701015.00000,43414703.00000
9887,4.00000,KwaZulu-Natal,4442.00000,KZN271 - Umhlabuyalingana [Emangusi],52701014.00000,43414714.00000
9888,4.00000,KwaZulu-Natal,4446.00000,KZN275 - Mtubatuba [Mtubatuba],52705009.00000,43414725.00000
9889,4.00000,KwaZulu-Natal,4456.00000,KZN291 - Mandeni [Mandeni],52901017.00000,43414747.00000
9890,4.00000,KwaZulu-Natal,4452.00000,KZN284 - uMlalazi [Eshowe],52804017.00000,43414758.00000
9891,4.00000,KwaZulu-Natal,4452.00000,KZN284 - uMlalazi [Eshowe],52804010.00000,43414769.00000
9892,4.00000,KwaZulu-Natal,4452.00000,KZN284 - uMlalazi [Eshowe],52804013.00000,43414770.00000
9893,4.00000,KwaZulu-Natal,4452.00000,KZN284 - uMlalazi [Eshowe],52804025.00000,43414781.00000
9894,4.00000,KwaZulu-Natal,4445.00000,KZN274 - Hlabisa [Somkele],52704007.00000,43414792.00000
9895,4.00000,KwaZulu-Natal,4456.00000,KZN291 - Mandeni [Mandeni],52901011.00000,43414804.00000
9896,4.00000,KwaZulu-Natal,4443.00000,KZN272 - Jozini [Mkuze],52702018.00000,43414815.00000
9897,4.00000,KwaZulu-Natal,4443.00000,KZN272 - Jozini [Mkuze],52702015.00000,43414826.00000
9898,4.00000,KwaZulu-Natal,4449.00000,KZN281 - Mfolozi [KwaMbonambi],52801013.00000,43414837.00000
9899,4.00000,KwaZulu-Natal,4454.00000,KZN286 - Nkandla [Nkandla],52806014.00000,43414848.00000
9900,4.00000,KwaZulu-Natal,4453.00000,KZN285 - Mthonjaneni [Melmoth],52805005.00000,43414859.00000
9901,4.00000,KwaZulu-Natal,4442.00000,KZN271 - Umhlabuyalingana [Emangusi],52701016.00000,43414871.00000
9902,4.00000,KwaZulu-Natal,4445.00000,KZN274 - Hlabisa [Somkele],52704004.00000,43414882.00000
9903,4.00000,KwaZulu-Natal,4445.00000,KZN274 - Hlabisa [Somkele],52704006.00000,43414893.00000
9904,4.00000,KwaZulu-Natal,4442.00000,KZN271 - Umhlabuyalingana [Emangusi],52701012.00000,43414905.00000
9905,4.00000,KwaZulu-Natal,4442.00000,KZN271 - Umhlabuyalingana [Emangusi],52701010.00000,43414916.00000
9906,4.00000,KwaZulu-Natal,4442.00000,KZN271 - Umhlabuyalingana [Emangusi],52701008.00000,43414927.00000
9907,4.00000,KwaZulu-Natal,4454.00000,KZN286 - Nkandla [Nkandla],52806005.00000,43414950.00000
9908,4.00000,KwaZulu-Natal,4454.00000,KZN286 - Nkandla [Nkandla],52806014.00000,43414961.00000
9909,4.00000,KwaZulu-Natal,4452.00000,KZN284 - uMlalazi [Eshowe],52804002.00000,43414972.00000
9910,4.00000,KwaZulu-Natal,4452.00000,KZN284 - uMlalazi [Eshowe],52804001.00000,43414983.00000
9911,4.00000,KwaZulu-Natal,4452.00000,KZN284 - uMlalazi [Eshowe],52804009.00000,43414994.00000
9912,4.00000,KwaZulu-Natal,4452.00000,KZN284 - uMlalazi [Eshowe],52804006.00000,43415007.00000
9913,4.00000,KwaZulu-Natal,4456.00000,KZN291 - Mandeni [Mandeni],52901008.00000,43415018.00000
9914,4.00000,KwaZulu-Natal,4452.00000,KZN284 - uMlalazi [Eshowe],52804013.00000,43415029.00000
9915,4.00000,KwaZulu-Natal,4450.00000,KZN282 - uMhlathuze [Richards Bay],52802029.00000,43415030.00000
9916,4.00000,KwaZulu-Natal,4453.00000,KZN285 - Mthonjaneni [Melmoth],52805005.00000,43415041.00000
9917,4.00000,KwaZulu-Natal,4453.00000,KZN285 - Mthonjaneni [Melmoth],52805005.00000,43415052.00000
9918,4.00000,KwaZulu-Natal,4451.00000,KZN283 - Ntambana [Ntambana],52803003.00000,43415063.00000
9919,4.00000,KwaZulu-Natal,4449.00000,KZN281 - Mfolozi [KwaMbonambi],52801013.00000,43415096.00000
9920,4.00000,KwaZulu-Natal,4451.00000,KZN283 - Ntambana [Ntambana],52803008.00000,43415108.00000
9921,4.00000,KwaZulu-Natal,4449.00000,KZN281 - Mfolozi [KwaMbonambi],52801002.00000,43415119.00000
9922,4.00000,KwaZulu-Natal,4445.00000,KZN274 - Hlabisa [Somkele],52704008.00000,43415120.00000
9923,4.00000,KwaZulu-Natal,4445.00000,KZN274 - Hlabisa [Somkele],52704005.00000,43415131.00000
9924,4.00000,KwaZulu-Natal,4442.00000,KZN271 - Umhlabuyalingana [Emangusi],52701013.00000,43415142.00000
9925,4.00000,KwaZulu-Natal,4454.00000,KZN286 - Nkandla [Nkandla],52806010.00000,43415153.00000
9926,4.00000,KwaZulu-Natal,4452.00000,KZN284 - uMlalazi [Eshowe],52804003.00000,43415186.00000
9927,4.00000,KwaZulu-Natal,4452.00000,KZN284 - uMlalazi [Eshowe],52804007.00000,43415209.00000
9928,4.00000,KwaZulu-Natal,4456.00000,KZN291 - Mandeni [Mandeni],52901003.00000,43415210.00000
9929,4.00000,KwaZulu-Natal,4444.00000,KZN273 - The Big 5 False Bay [Hluhluwe],52703003.00000,43415221.00000
9930,4.00000,KwaZulu-Natal,4450.00000,KZN282 - uMhlathuze [Richards Bay],52802020.00000,43415243.00000
9931,4.00000,KwaZulu-Natal,4442.00000,KZN271 - Umhlabuyalingana [Emangusi],52701015.00000,43415254.00000
9932,4.00000,KwaZulu-Natal,4451.00000,KZN283 - Ntambana [Ntambana],52803003.00000,43415276.00000
